X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Experiement_Date
198,-0.025,-6.25,198,0,0,-0.619,0.0229,329,0.879,-6.67E-07,158,0.075,25,158,0,0,-0.421,0.0169,328,0.744,0,119,-0.025,-6.25,119,0,0,0,0,0,0,-486,-0.002,-0.687,-486,0,0,0.556,2.72E-19,329,0,-8.74E-07,12,1,0,6,Prep,22/01/2024
198,0.025,6.25,198,0,0,-2.06,0.0428,329,2.36,0,158,-0.05,-25,158,0,0,0.0702,0.0143,328,2.38,5.35E-07,119,-0.025,-6.25,119,0,0,0,0,0,0,-486,-0.001,0,-486,0,0,0.215,2.72E-19,329,0,-1.91E-06,12,1,0,6,Prep,22/01/2024
198,0.025,0,198,0,0,-2.06,0.0215,329,2.09,1.65E-06,158,0,0,158,0,0,0.374,0.0266,328,1.1,1.01E-06,119,0,0,119,0,0,0,0,0,0,-486,0.001,0.5,-486,0,0,0.248,2.72E-19,329,0,1.27E-06,12,1,0,6,Prep,22/01/2024
198,-0.025,-12.5,198,0,0,-0.14,0.0339,329,1.24,9.40E-07,158,0.05,18.8,158,0,0,0.532,0.0171,328,0.515,4.16E-07,119,0,0,119,0,0,0,0,0,0,-486,0,0,-486,0,0,0.215,2.72E-19,329,0,1.92E-06,12,1,0,6,Prep,22/01/2024
198,-0.025,-12.5,198,0,0,0.34,0.022,329,1.52,-1.68E-06,158,-0.05,-18.8,158,0,0,-0.413,0.0216,327,2.29,-1.15E-06,119,0,0,119,0,0,0,0,0,0,-486,0.002,0.25,-486,0,0,0.491,2.72E-19,329,0,7.64E-06,12,1,0,6,Prep,22/01/2024
198,-0.025,-6.25,198,0,0,-1.74,0.0213,329,1.96,-1.01E-06,158,0,0,158,0,0,0.0623,0.0147,327,1.59,2.73E-07,119,0.025,12.5,119,0,0,0,0,0,0,-486,-0.001,-0.5,-486,0,0,0.863,2.72E-19,329,0,-3.15E-06,12,1,0,6,Prep,22/01/2024
198,0,0,198,0,0,-0.62,0.0204,329,1.52,-1.15E-06,158,0.025,6.25,158,0,0,0.0553,0.0148,328,1.03,-2.64E-07,119,-0.025,-6.25,119,0,0,0,0,0,0,-486,0.001,0.25,-486,0,0,0.215,2.72E-19,329,0,2.50E-06,12,1,0,6,Prep,22/01/2024
198,0,0,198,0,0,-1.58,0.019,329,1.6,1.19E-06,158,0.025,6.25,158,0,0,-0.414,0.021,328,1.77,0,119,-0.025,-12.5,119,0,0,0,0,0,0,-486,0.002,0.75,-486,0,0,0.555,2.72E-19,329,0,-4.58E-07,12,1,0,6,Prep,22/01/2024
152,6,37.5,152,6,0,4.29,0.101,326,14.1,0.00131,74.5,0.1,50,74.5,0,0,-4.66,0.0709,325,4.66,2.19E-05,29.5,0,0,29.5,0,0,0,0,0,0,-259,53.4,2.63,-258,53.3,0,21.4,0.889,318,116,0.172,12,1,2,6,Prep,22/01/2024
153,5.78,-18.8,153,6,0,6.31,0.113,326,14.6,0.00144,74.5,0.125,56.3,74.5,0,0,-4.5,0.0697,325,4.44,-2.20E-05,29.5,0,0,29.5,0,0,0,0,0,0,-254,53.4,35.9,-253,53.3,0,17.1,0.728,319,118,0.14,12,1,20,6,Prep,22/01/2024
154,5.8,-93.7,154,6,0,5.39,0.0805,326,13.5,0.000947,74.5,0.1,43.8,74.5,0,0,-4.5,0.0681,325,4.82,4.28E-05,29.5,0,0,29.5,0,0,0,0,0,0,-248,53.2,-73.2,-248,53.3,9.54E-07,27.8,1.1,319,118,0.209,12,1,20,6,Prep,22/01/2024
154,6.05,-31.3,154,6,0,3.92,0.076,326,13.3,0.000871,74.5,0.1,50,74.5,0,0,-4,0.0691,325,5.49,1.08E-05,29.5,0,0,29.5,0,0,0,0,0,0,-243,53.4,50.1,-242,53.3,0,19.5,0.884,317,115,0.167,12,1,20,6,Prep,22/01/2024
155,6.13,6.25,155,6,0,3.71,0.0764,326,13.6,0.000948,74.5,-0.1,-50,74.5,0,0,-2.27,0.0577,324,4.8,0,29.5,0,0,29.5,0,0,0,0,0,0,-237,53.3,-5,-237,53.3,0,22,0.877,323,117,0.17,12,1,20,6,Prep,22/01/2024
155,5.8,706,155,6,-0.126,17.4,0.296,326,22.5,0.00465,74.5,0.125,50,74.5,0.101,9.07,-4.18,0.0666,325,4.52,3.15E-05,29.5,0,0,29.5,0,0,0,0,0,0,-232,53.2,-41.6,-232,53.3,0,23.1,1.04,319,118,0.201,12,1,20,6,Prep,22/01/2024
156,5.88,-6.25,156,5.92,-1.49,5.94,0.103,326,13.3,0.00126,74.5,0.9,0,74.5,1,8.95,6.24,0.114,325,9.05,0.000258,29.5,0,0,29.5,0,0,0,0,0,0,-227,53.4,40.3,-226,53.3,0,20.8,0.832,318,118,0.159,12,1,20,6,Prep,22/01/2024
156,5.6,-56.3,157,5.69,-2.87,6.08,0.11,326,13.5,0.00129,74.7,1.95,25,74.7,1.92,8.6,6.07,0.108,325,7.62,0.000466,29.5,0,0,29.5,0,0,0,0,0,0,-222,53.3,-30.4,-221,53.3,9.54E-07,22,0.929,319,117,0.18,12,1,20,6,Prep,22/01/2024
157,5.25,-31.3,157,5.35,-4.09,6.14,0.105,326,13,0.00122,74.9,2.78,6.25,74.9,2.72,8.1,6.93,0.112,325,9.28,0.000647,29.5,0,0,29.5,0,0,0,0,0,0,-216,53.3,7.62,-216,53.3,0,20.4,0.999,318,117,0.192,12,1,20,6,Prep,22/01/2024
158,4.75,-18.8,158,4.88,-5.26,6.55,0.104,326,12.4,0.00102,75.2,3.58,37.5,75.2,3.49,7.39,8.2,0.147,325,11.5,0.00112,29.5,0,0,29.5,0,0,0,0,0,0,-211,53.3,-10.9,-210,53.3,0,25.8,0.932,318,118,0.179,12,1,20,6,Prep,22/01/2024
158,4.38,-31.3,158,4.3,-6.31,4.54,0.0799,326,11.7,0.00073,75.6,3.95,-68.7,75.6,4.19,6.51,5.78,0.085,325,11.2,0.000733,29.5,0,0,29.5,0,0,0,0,0,0,-206,53.4,6.38,-205,53.3,0,17.1,0.826,319,117,0.16,12,1,20,6,Prep,22/01/2024
198,0,0,198,0,0,0.5,0.0217,329,1.56,-2.20E-06,158,0.025,12.5,158,0,0,-0.1,0.0137,328,1.68,4.83E-07,119,0,0,119,0,0,0,0,0,0,339,0,-0.25,339,0,0,0.247,2.75E-19,329,0,0,12,1,2,50,Prep,22/01/2024
198,0,6.25,198,0,0,0.34,0.0198,329,2.06,-1.10E-06,158,0.025,12.5,158,0,0,0.0599,0.0127,327,1.42,1.61E-06,119,0,0,119,0,0,0,0,0,0,339,-0.001,-0.25,339,0,0,0.26,2.75E-19,329,0,-1.82E-06,12,1,0,50,Prep,22/01/2024
198,0.025,18.8,198,0,0,-1.9,0.023,329,1.76,-3.26E-06,158,0,0,158,0,0,0.379,0.0154,327,1.09,0,119,0,0,119,0,0,0,0,0,0,339,0.00175,0.625,339,0,0,0.157,2.75E-19,329,0,1.38E-06,12,1,0,50,Prep,22/01/2024
198,0,0,198,0,0,-1.58,0.0204,329,0.746,1.84E-06,158,0.025,12.5,158,0,0,0.699,0.0156,328,0.286,1.12E-06,119,0,0,119,0,0,0,0,0,0,339,0.001,0.687,339,0,0,0.777,2.75E-19,329,0,1.20E-06,12,1,0,50,Prep,22/01/2024
198,0,0,198,0,0,-0.619,0.029,328,0.321,-2.84E-06,158,0,0,158,0,0,0.86,0.0161,327,0.927,1.15E-06,119,0,0,119,0,0,0,0,0,0,339,0,0.438,339,0,0,-0.0364,2.75E-19,328,0,0,12,1,0,50,Prep,22/01/2024
198,0,0,198,0,0,-0.459,0.0241,329,0.804,1.62E-06,158,0.025,12.5,158,0,0,0.22,0.0138,327,0.757,2.00E-06,119,0,0,119,0,0,0,0,0,0,339,-0.001,-0.25,339,0,0,0.247,2.75E-19,329,0,0,12,1,0,50,Prep,22/01/2024
198,0.025,6.25,198,0,0,-1.74,0.0209,329,1.85,2.01E-06,158,0.025,12.5,158,0,0,-0.26,0.0154,327,1.59,0,119,0,0,119,0,0,0,0,0,0,339,-0.002,-0.313,339,0,0,0.26,2.75E-19,329,0,-2.25E-06,12,1,0,50,Prep,22/01/2024
198,0,0,198,0,0,-1.74,0.0258,329,1.54,0,158,0.025,12.5,158,0,0,1.34,0.0296,328,1.68,1.93E-06,119,0,0,119,0,0,0,0,0,0,339,-0.001,-0.25,339,0,0,0.35,2.75E-19,329,0,0,12,1,0,50,Prep,22/01/2024
198,0.025,0,198,0,0,-0.938,0.0305,329,0.159,3.81E-06,158,0,0,158,0,0,0.22,0.0159,327,0.658,1.46E-06,119,0,0,119,0,0,0,0,0,0,339,0,-0.5,339,0,0,0.338,2.75E-19,329,0,0,12,1,0,50,Prep,22/01/2024
198,0,6.25,198,0,0,0.34,0.0231,329,1.22,-4.17E-06,158,0,0,158,0,0,0.0599,0.0176,327,1.3,0,119,0,0,119,0,0,0,0,0,0,339,0,0,339,0,0,0.17,2.75E-19,329,0,0,12,1,0,50,Prep,22/01/2024
198,-0.025,-6.25,198,0,0,-0.14,0.0247,329,0.316,-5.05E-07,158,-0.025,-12.5,158,0,0,0.218,0.0138,328,1.12,0,119,0.025,6.25,119,0,0,0,0,0,0,-486,-0.001,-0.25,-486,0,0,0.523,2.72E-19,329,0,0,12,1,2,6,Prep,22/01/2024
198,0,6.25,198,0,0,0.02,0.0173,329,1.76,8.98E-07,158,-0.05,-25,158,0,0,0.538,0.0176,328,0.827,0,119,-0.025,-6.25,119,0,0,0,0,0,0,-486,-0.00175,-0.438,-486,0,0,0.523,2.72E-19,329,0,-5.31E-06,12,1,0,6,Prep,22/01/2024
198,0,0,198,0,0,-0.459,0.0208,329,1.2,0,158,-0.05,-18.8,158,0,0,0.382,0.0211,328,1.65,0,119,0,0,119,0,0,0,0,0,0,-486,-0.00275,-0.937,-486,0,0,0.523,2.72E-19,329,0,-7.00E-06,12,1,0,6,Prep,22/01/2024
198,0,0,198,0,0,-0.619,0.0202,329,1.68,8.53E-07,158,-0.05,-25,158,0,0,0.694,0.0191,328,0.975,1.17E-06,119,0,0,119,0,0,0,0,0,0,-486,-0.001,0,-486,0,0,0.798,2.72E-19,329,0,-3.33E-06,12,1,0,6,Prep,22/01/2024
198,-0.025,-12.5,198,0,0,0.18,0.0194,329,1.24,0,158,-0.05,-25,158,0,0,0.857,0.0294,328,0.797,1.28E-07,119,0.025,6.25,119,0,0,0,0,0,0,-486,0,-0.188,-486,0,0,0.215,2.72E-19,329,0,-2.00E-06,12,1,0,6,Prep,22/01/2024
198,0.025,12.5,198,0,0,-2.38,0.0244,329,2.92,-2.00E-06,158,-0.05,-18.8,158,0,0,-0.265,0.0295,328,1.76,1.11E-06,119,0,0,119,0,0,0,0,0,0,-486,0,0,-486,0,0,0.523,2.72E-19,329,0,-2.73E-06,12,1,0,6,Prep,22/01/2024
198,-0.025,-6.25,198,0,0,-0.619,0.0219,329,0.536,-2.18E-06,158,0.025,12.5,158,0,0,0.85,0.019,328,0.372,0,119,-0.025,-6.25,119,0,0,0,0,0,0,-486,0,-0.25,-486,0,0,0.831,2.72E-19,329,0,-3.24E-06,12,1,0,6,Prep,22/01/2024
198,0,0,198,0,0,1.62,0.0269,329,2.82,-2.82E-06,158,0.025,18.8,158,0,0,-0.413,0.0142,328,1.94,0,119,0.025,6.25,119,0,0,0,0,0,0,-486,-0.001,-0.5,-486,0,0,0.248,2.72E-19,329,0,0,12,1,0,6,Prep,22/01/2024
198,-0.025,-6.25,198,0,0,0.659,0.0188,329,1.9,8.32E-07,158,-0.075,-31.3,158,0,0,0.53,0.0244,328,0.761,0,119,0,-6.25,119,0,0,0,0,0,0,-486,0,0.438,-486,0,0,0.556,2.72E-19,329,0,-7.05E-06,12,1,0,6,Prep,22/01/2024
198,0,0,198,0,0,1.3,0.0239,329,2.25,1.54E-06,158,0.025,25,158,0,0,-1.53,0.0235,328,3.55,-5.24E-08,119,0,0,119,0,0,0,0,0,0,-486,0.001,0.5,-486,0,0,0.215,2.72E-19,329,0,0,12,1,0,6,Prep,22/01/2024
198,0.025,12.5,198,0,0,0.18,0.0212,329,1.52,0,158,-0.075,-31.3,158,0,0,-0.585,0.0268,328,2.28,0,119,0.025,12.5,119,0,0,0,0,0,0,-486,0,0.25,-486,0,0,0.523,2.72E-19,329,0,-3.20E-06,12,1,0,6,Prep,22/01/2024
149,0.025,0,149,0,0,0.153,0.0197,326,2.8,9.38E-08,105,-0.05,-25,105,0,0,-0.637,0.0309,325,1.85,3.30E-07,29.5,0,0,29.5,0,0,0,0,0,0,280,53.3,11,280,53.3,0,24.3,0.962,316,118,0.186,12,1,2,6,Prep,22/01/2024
149,0,6.25,149,0,0,0.659,0.0251,326,2.33,-5.08E-07,105,0,0,105,0,0,-1.11,0.0165,325,1.34,0,29.5,0,0,29.5,0,0,0,0,0,0,285,53.3,-26.5,286,53.3,9.54E-07,27.4,1.02,315,113,0.198,12,1,29,6,Prep,22/01/2024
149,0.025,6.25,149,0,0,0.297,0.024,326,0.696,0,105,0,-6.25,105,0,0,-0.341,0.0154,325,1.57,-3.21E-07,29.5,0,0,29.5,0,0,0,0,0,0,290,53.5,61.8,291,53.3,0,15.8,0.783,316,115,0.148,12,1,29,6,Prep,22/01/2024
149,0,0,149,0,0,0.0819,0.0184,328,1.95,0,105,0,0,105,0,0,0.207,0.0143,327,1.67,-4.68E-07,29.5,0,0,29.5,0,0,0,0,0,0,296,51.9,-49.8,296,0,0,-0.69,6.46E-07,328,0,3.29E-05,12,1,29,50,Prep,22/01/2024
149,0,0,149,0,0,0.947,0.019,329,2.59,4.29E-07,105,-0.025,-18.8,105,0,0,0.844,0.0144,327,2.48,-3.39E-08,29.5,0,0,29.5,0,0,0,0,0,0,301,48.4,-62.4,301,0,0,0.27,2.75E-19,329,0,-0.000901,12,1,0,50,Prep,22/01/2024
149,0,-6.25,149,0,0,0.561,0.0194,329,1.01,0,105,0,6.25,105,0,0,0.976,0.014,327,4.05,0,29.5,0,0,29.5,0,0,0,0,0,0,305,45.1,-82.2,305,0,0,-0.0188,2.75E-19,328,0,0.000612,12,1,0,50,Prep,22/01/2024
149,0,-6.25,149,0,0,-0.28,0.017,329,0.575,0,105,-0.025,-18.8,105,0,0,0.844,0.0129,328,2.69,-2.59E-07,29.5,0,0,29.5,0,0,0,0,0,0,310,41.9,-41.9,310,0,0,-0.237,2.75E-19,328,0,0.000848,12,1,0,50,Prep,22/01/2024
149,0,0,149,0,0,-0.47,0.0184,329,1.73,-3.80E-07,105,0,0,105,0,0,0.503,0.0176,328,2.13,-3.56E-07,29.5,0,0,29.5,0,0,0,0,0,0,314,38.7,-17.5,314,0,0,-0.144,2.75E-19,329,0,-0.00201,12,1,0,50,Prep,22/01/2024
149,0,0,149,0,0,0.297,0.0242,329,0.941,-8.69E-07,105,0,-6.25,105,0,0,-0.77,0.0191,327,0.412,-3.26E-07,29.5,0,0,29.5,0,0,0,0,0,0,318,35.7,82.2,318,0,0,-3.61,2.75E-19,329,0,-0.000188,12,1,0,50,Prep,22/01/2024
149,0,-6.25,149,0,0,0.395,0.0183,329,2.55,1.12E-06,105,0,0,105,0,0,0.459,0.0177,327,1.27,-2.38E-07,29.5,0,0,29.5,0,0,0,0,0,0,321,32.4,-41.6,321,0,0,0.249,2.75E-19,329,0,-0.00154,12,1,0,50,Prep,22/01/2024
198,0,0,198,0,0,-1.9,0.0253,329,1.44,-2.24E-06,158,0,0,158,0,0,0.859,0.0151,328,0.498,1.97E-06,119,0,0,119,0,0,0,0,0,0,339,-0.002,-1.25,339,0,0,0.363,2.75E-19,329,0,0,12,1,2,50,Prep,22/01/2024
198,0,0,198,0,0,0.18,0.0216,329,1.2,-3.56E-06,158,0,0,158,0,0,0.539,0.0169,328,0.749,1.71E-06,119,0,0,119,0,0,0,0,0,0,339,0.001,0.25,339,0,0,0.35,2.75E-19,329,0,0,12,1,0,50,Prep,22/01/2024
198,0,0,198,0,0,-0.14,0.0219,329,0.794,2.08E-06,158,0,0,158,0,0,-0.1,0.0186,328,1.57,1.80E-06,119,0,0,119,0,0,0,0,0,0,339,0.00075,0.188,339,0,0,0.428,2.75E-19,329,0,1.44E-06,12,1,0,50,Prep,22/01/2024
198,-0.05,-25,198,0,0,-0.3,0.0208,329,0.67,0,158,0,0,158,0,0,-1.06,0.0153,328,2.85,5.40E-07,119,0,0,119,0,0,0,0,0,0,339,0,-0.25,339,0,0,0.26,2.75E-19,329,0,0,12,1,0,50,Prep,22/01/2024
198,0,0,198,0,0,0.181,0.0183,329,1.26,-1.82E-06,158,0,0,158,0,0,-1.38,0.0245,328,2.75,0,119,0,0,119,0,0,0,0,0,0,339,0.001,0.25,339,0,0,0.35,2.75E-19,329,0,3.53E-07,12,1,0,50,Prep,22/01/2024
198,0.025,12.5,198,0,0,1.3,0.0461,329,3.6,0,158,0,0,158,0,0,-0.579,0.0227,327,2.5,1.16E-06,119,0,0,119,0,0,0,0,0,0,339,0.002,1,339,0,0,0.26,2.75E-19,329,0,1.14E-06,12,1,0,50,Prep,22/01/2024
174,-17.9,6.25,174,-17.9,0.000191,-7.04,0.123,328,29.7,0.00465,114,-32.3,-87.5,114,-32.4,0.000191,-9.59,0.187,326,47.8,0.0128,73.3,-33.7,0,73.1,-33.7,9.54E-05,0,0,0,0,-486,0.001,0.5,-486,0,0,-0.0922,2.72E-19,328,0,0,12,1,2,50,Prep,22/01/2024
172,-17.9,-56.3,172,-17.9,-9.54E-05,-7.88,0.126,328,30.8,0.00464,111,-32.4,-18.8,111,-32.4,0,-12.5,0.183,326,50.2,0.0124,70,-33.5,25,69.7,-33.7,0,0,0,0,0,-486,-0.001,-0.5,-486,0,0,0.831,2.72E-19,329,0,3.47E-06,12,1,7,50,Prep,22/01/2024
170,-17.9,43.8,170,-17.9,9.54E-05,-6.73,0.112,328,31.2,0.00416,108,-32.4,0,107,-32.4,-9.54E-05,-9.28,0.164,326,49.3,0.0111,66.6,-33.7,-50,66.3,-33.7,9.54E-05,0,0,0,0,-486,0.001,0.5,-486,0,0,-0.0597,2.72E-19,328,0,0,12,1,7,50,Prep,22/01/2024
168,-17.9,18.8,168,-17.9,-9.54E-05,-6.36,0.121,328,30.1,0.00466,104,-32.5,-43.8,104,-32.4,0.000191,-7.69,0.153,326,47.1,0.0106,63.2,-33.7,-6.25,63,-33.7,-0.000191,0,0,0,0,-486,0,0.25,-486,0,0,0.831,2.72E-19,328,0,0,12,1,7,50,Prep,22/01/2024
167,-17.9,37.5,166,-17.9,9.54E-05,-5.64,0.12,328,29.6,0.00459,101,-32.1,119,101,-32.4,-0.000191,-13.4,0.183,326,48.8,0.0122,59.9,-33.5,31.3,59.6,-33.7,0,0,0,0,0,-486,0.002,0.5,-486,0,0,-0.0273,2.72E-19,329,0,4.43E-06,12,1,7,50,Prep,22/01/2024
165,-17.9,31.3,165,-17.9,-0.000191,-5.78,0.126,328,30.4,0.00477,98,-32.2,25,97.7,-32.4,0,-10.5,0.181,326,49.5,0.0122,56.5,-33.8,-6.25,56.2,-33.7,0,0,0,0,0,-486,0,0.25,-486,0,0,0.248,2.72E-19,328,0,0,12,1,7,50,Prep,22/01/2024
163,-17.9,-50,163,-17.9,9.54E-05,-7.36,0.133,328,29.8,0.00502,94.7,-32.5,-75,94.5,-32.4,0,-8.96,0.167,326,48.4,0.0115,53.1,-33.7,-56.3,52.9,-33.7,0,0,0,0,0,-486,0.001,0.5,-486,0,0,0.523,2.72E-19,329,0,2.01E-06,12,1,7,50,Prep,22/01/2024
161,-17.8,0,161,-17.9,-9.54E-05,-7.78,0.123,328,30.8,0.00455,91.5,-32,113,91.3,-32.4,-9.54E-05,-13.2,0.205,326,48.4,0.0142,49.8,-33.7,-25,49.5,-33.7,0,0,0,0,0,-486,-0.001,-0.25,-486,0,0,0.248,2.72E-19,329,0,-2.23E-06,12,1,7,50,Prep,22/01/2024
159,-17.8,-37.5,159,-17.9,0,-8.67,0.147,328,30.8,0.00549,88.3,-32.5,-56.3,88,-32.4,0.000191,-11.1,0.166,326,47.8,0.0111,46.4,-33.7,-37.5,46.1,-33.7,0.000191,0,0,0,0,-486,0,0.313,-486,0,0,-0.303,2.72E-19,328,0,2.72E-06,12,1,7,50,Prep,22/01/2024
158,-18,-75,157,-17.9,9.54E-05,-7.35,0.11,328,29.6,0.00411,84.9,-32.2,93.7,84.7,-32.4,0,-8.89,0.192,326,49.8,0.0133,42.9,-33.8,-56.3,42.6,-33.7,9.54E-05,0,0,0,0,-486,0,0,-486,0,0,0.248,2.72E-19,329,0,0,12,1,7,50,Prep,22/01/2024
192,-17.9,-12.5,192,-17.9,-9.54E-05,-7.71,0.118,328,30.3,0.00443,147,-32.2,93.7,146,-32.4,0.000191,-11.5,0.193,326,49.5,0.0132,107,-33.6,-12.5,107,-33.7,-9.54E-05,0,0,0,0,-486,0.001,0.25,-486,0,0,0.248,2.72E-19,328,0,1.52E-06,12,1,2,50,Prep,22/01/2024
190,-18,-62.5,190,-17.9,-9.54E-05,-7.94,0.131,328,29.4,0.00492,143,-32.5,-6.25,143,-32.4,9.54E-05,-8.47,0.15,326,47.9,0.0101,103,-33.7,-25,103,-33.7,-0.000191,0,0,0,0,-486,0,0,-486,0,0,0.555,2.72E-19,328,0,0,12,1,7,50,Prep,22/01/2024
188,-17.7,62.5,188,-17.9,-0.000191,-6.87,0.132,328,29.9,0.00493,140,-32.5,6.25,140,-32.4,9.54E-05,-9.01,0.154,326,48.5,0.0105,100,-33.6,62.5,100,-33.7,9.54E-05,0,0,0,0,-486,0,-0.438,-486,0,0,0.798,2.72E-19,328,0,0,12,1,7,50,Prep,22/01/2024
186,-17.8,-12.5,186,-17.9,-9.54E-05,-9.8,0.14,328,28.1,0.00507,137,-32.3,-93.7,136,-32.4,-0.000191,-9.55,0.195,327,48.5,0.0136,96.8,-33.5,12.5,96.5,-33.7,9.54E-05,0,0,0,0,-486,-0.001,-0.5,-486,0,0,0.215,2.72E-19,329,0,0,12,1,7,50,Prep,22/01/2024
184,-17.8,18.8,184,-17.9,-9.54E-05,-6.42,0.121,328,29.5,0.0045,134,-32.3,-75,133,-32.4,-0.000191,-10.6,0.181,326,49.7,0.0125,93.5,-33.6,-6.25,93.3,-33.7,-0.000191,0,0,0,0,-486,-0.00075,0.0625,-486,0,0,0.00513,2.72E-19,328,0,-4.33E-06,12,1,7,50,Prep,22/01/2024
183,-18,-37.5,183,-17.9,0,-6.27,0.107,328,31,0.00397,130,-32.5,-56.3,130,-32.4,0.000191,-9.24,0.164,326,50,0.011,90.2,-33.7,25,89.9,-33.7,9.54E-05,0,0,0,0,-486,0.002,0.75,-486,0,0,2.13,2.72E-19,328,0,0,12,1,7,50,Prep,22/01/2024
181,-18.1,-31.3,181,-17.9,9.54E-05,-6.37,0.102,328,27.5,0.00375,127,-32.6,-56.3,127,-32.4,9.54E-05,-7.84,0.146,326,47.5,0.0102,86.7,-33.7,-37.5,86.4,-33.7,-0.000191,0,0,0,0,-486,0.001,0.25,-486,0,0,-0.0921,2.72E-19,328,0,1.40E-06,12,1,7,50,Prep,22/01/2024
179,-17.8,50,179,-17.9,0,-7.52,0.129,328,30.5,0.00494,124,-32.5,-87.5,124,-32.4,-9.54E-05,-8.78,0.161,326,47.8,0.0111,83.4,-33.6,6.25,83.2,-33.7,9.54E-05,0,0,0,0,-486,-0.00325,-1.06,-486,0,0,-0.0598,2.72E-19,328,0,-2.47E-06,12,1,7,50,Prep,22/01/2024
177,-17.8,-6.25,177,-17.9,9.54E-05,-8.71,0.159,328,28.9,0.00605,121,-32.5,6.25,120,-32.4,0.000191,-9.53,0.158,326,49.3,0.0107,80.1,-33.6,43.8,79.8,-33.7,-0.000191,0,0,0,0,-486,0.00175,0.875,-486,0,0,-0.0597,2.72E-19,328,0,1.22E-06,12,1,7,50,Prep,22/01/2024
176,-17.8,56.3,175,-17.9,0,-5.83,0.111,328,28.9,0.00414,117,-32.2,75,117,-32.4,-0.000191,-9.12,0.179,326,48.4,0.0122,76.7,-33.4,43.8,76.4,-33.7,-0.000191,0,0,0,0,-486,0.001,0,-486,0,0,0.183,2.72E-19,329,0,0,12,1,7,50,Prep,22/01/2024
156,-17.9,43.8,156,-17.9,0,-5.06,0.136,328,31.6,0.00511,81.8,-32,131,81.5,-32.4,0,-11,0.205,326,48.8,0.0141,39.7,-33.7,-18.8,39.4,-33.7,0,0,0,0,0,-486,0.003,1.19,-486,0,0,0.555,2.72E-19,328,0,1.40E-06,12,1,2,50,Prep,22/01/2024
154,-18,-31.3,154,-17.9,9.54E-05,-5.06,0.105,328,29.3,0.00395,78.6,-32.3,-56.3,78.3,-32.4,0,-10.9,0.175,326,49.1,0.0118,36.2,-33.7,0,35.9,-33.7,9.54E-05,0,0,0,0,-486,-0.001,-0.25,-486,0,0,0.28,2.72E-19,328,0,0,12,1,7,50,Prep,22/01/2024
152,-18,-12.5,152,-17.9,-9.54E-05,-5.48,0.12,328,29,0.0045,75.2,-32.3,62.5,74.9,-32.4,-0.000191,-10.4,0.178,326,49.1,0.0121,32.8,-33.7,18.8,32.5,-33.7,-0.000191,0,0,0,0,-486,0.003,1.19,-486,0,0,0.215,2.72E-19,328,0,1.11E-06,12,1,7,50,Prep,22/01/2024
151,0.025,356,151,0,0,-1.32,0.0257,329,5.39,-1.84E-06,73,-0.375,537,73,0,0,2.61,0.041,328,2.2,1.77E-05,30.5,-0.075,487,30.5,0,0,0,0,0,0,-486,0.002,0.75,-486,0,0,-0.0921,2.72E-19,329,0,6.25E-06,12,1,7,50,Prep,22/01/2024
151,-0.075,-31.3,151,0,0,2.46,0.0369,329,1.93,5.34E-06,73,-0.025,-6.25,73,0,0,1.34,0.0253,328,1.81,0,30.5,0.025,6.25,30.5,0,0,0,0,0,0,-486,0.00175,0.625,-486,0,0,0.313,0.0569,329,1.78,0,12,1,7,50,Prep,22/01/2024
151,-0.075,-31.3,151,0,0,2.23,0.0333,329,1.21,4.88E-06,73,-0.025,-6.25,73,0,0,-0.259,0.0167,327,3.28,-9.04E-07,30.5,0,0,30.5,0,0,0,0,0,0,-486,0.501,28.7,-486,2.2,100,58.6,2.23,327,18.1,0.00442,12,1,9,50,Prep,22/01/2024
151,0.075,31.3,151,0,0,1.52,0.0262,327,1.97,-8.59E-06,73,0.05,25,73,0,0,0.699,0.0301,325,1.2,-1.12E-06,30.4,-7.3,-406,30.3,-6,0,0,0,0,0,-486,11.8,85.8,-486,12.6,100,57.9,2.55,323,35.3,0.113,12,1,10,6,Layer 1 Up,22/01/2024
